id,id_index,kode_provinsi,nama_provinsi,periode_update,kab_kota,nama_ruas_jalan,kategori,jumlah,satuan,tahun
604,6040,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,JLN. IMAM BONJOL,PANJANG JALAN,0.81,KM,2025
605,6041,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,BTS. KOTA SAMPANG - OMBEN,BANGUNAN PELENGKAP,0.0,KM,2025
605,6042,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,BTS. KOTA SAMPANG - OMBEN,KELANDAIAN MEMENUHI,0.0,KM,2025
605,6043,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,BTS. KOTA SAMPANG - OMBEN,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
605,6044,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,BTS. KOTA SAMPANG - OMBEN,LEBAR BAHU KANAN MEMENUHI,11.81,KM,2025
605,6045,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,BTS. KOTA SAMPANG - OMBEN,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
605,6046,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,BTS. KOTA SAMPANG - OMBEN,LEBAR BAHU KIRI MEMENUHI,11.81,KM,2025
605,6047,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,BTS. KOTA SAMPANG - OMBEN,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
605,6048,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,BTS. KOTA SAMPANG - OMBEN,LEBAR JALAN MEMENUHI,0.0,KM,2025
605,6049,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,BTS. KOTA SAMPANG - OMBEN,LEBAR JALAN TIDAK MEMENUHI,11.81,KM,2025
605,6050,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,BTS. KOTA SAMPANG - OMBEN,PANJANG JALAN,11.81,KM,2025
606,6051,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,OMBEN - BTS. KAB. PAMEKASAN,BANGUNAN PELENGKAP,0.0,KM,2025
606,6052,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,OMBEN - BTS. KAB. PAMEKASAN,KELANDAIAN MEMENUHI,0.0,KM,2025
606,6053,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,OMBEN - BTS. KAB. PAMEKASAN,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
606,6054,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,OMBEN - BTS. KAB. PAMEKASAN,LEBAR BAHU KANAN MEMENUHI,5.35,KM,2025
606,6055,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,OMBEN - BTS. KAB. PAMEKASAN,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
606,6056,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,OMBEN - BTS. KAB. PAMEKASAN,LEBAR BAHU KIRI MEMENUHI,5.35,KM,2025
606,6057,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,OMBEN - BTS. KAB. PAMEKASAN,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
606,6058,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,OMBEN - BTS. KAB. PAMEKASAN,LEBAR JALAN MEMENUHI,0.0,KM,2025
606,6059,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,OMBEN - BTS. KAB. PAMEKASAN,LEBAR JALAN TIDAK MEMENUHI,5.35,KM,2025
606,6060,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,OMBEN - BTS. KAB. PAMEKASAN,PANJANG JALAN,5.35,KM,2025
607,6061,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,TORJUN - ROGUNG,BANGUNAN PELENGKAP,0.0,KM,2025
607,6062,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,TORJUN - ROGUNG,KELANDAIAN MEMENUHI,0.0,KM,2025
607,6063,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,TORJUN - ROGUNG,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
607,6064,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,TORJUN - ROGUNG,LEBAR BAHU KANAN MEMENUHI,5.06,KM,2025
607,6065,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,TORJUN - ROGUNG,LEBAR BAHU KANAN TIDAK MEMENUHI,1.0,KM,2025
607,6066,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,TORJUN - ROGUNG,LEBAR BAHU KIRI MEMENUHI,0.1,KM,2025
607,6067,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,TORJUN - ROGUNG,LEBAR BAHU KIRI TIDAK MEMENUHI,5.96,KM,2025
607,6068,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,TORJUN - ROGUNG,LEBAR JALAN MEMENUHI,4.96,KM,2025
607,6069,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,TORJUN - ROGUNG,LEBAR JALAN TIDAK MEMENUHI,1.1,KM,2025
607,6070,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,TORJUN - ROGUNG,PANJANG JALAN,6.06,KM,2025
608,6071,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,ROGUNG - SAMPANG (SP3 JL. MANGKUBUMI),BANGUNAN PELENGKAP,0.0,KM,2025
608,6072,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,ROGUNG - SAMPANG (SP3 JL. MANGKUBUMI),KELANDAIAN MEMENUHI,0.0,KM,2025
608,6073,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,ROGUNG - SAMPANG (SP3 JL. MANGKUBUMI),KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
608,6074,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,ROGUNG - SAMPANG (SP3 JL. MANGKUBUMI),LEBAR BAHU KANAN MEMENUHI,13.29,KM,2025
608,6075,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,ROGUNG - SAMPANG (SP3 JL. MANGKUBUMI),LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
608,6076,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,ROGUNG - SAMPANG (SP3 JL. MANGKUBUMI),LEBAR BAHU KIRI MEMENUHI,13.29,KM,2025
608,6077,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,ROGUNG - SAMPANG (SP3 JL. MANGKUBUMI),LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
608,6078,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,ROGUNG - SAMPANG (SP3 JL. MANGKUBUMI),LEBAR JALAN MEMENUHI,0.0,KM,2025
608,6079,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,ROGUNG - SAMPANG (SP3 JL. MANGKUBUMI),LEBAR JALAN TIDAK MEMENUHI,13.29,KM,2025
608,6080,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,ROGUNG - SAMPANG (SP3 JL. MANGKUBUMI),PANJANG JALAN,13.29,KM,2025
609,6081,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,JLN. MANGKUBUMI,BANGUNAN PELENGKAP,0.0,KM,2025
609,6082,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,JLN. MANGKUBUMI,KELANDAIAN MEMENUHI,0.0,KM,2025
609,6083,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,JLN. MANGKUBUMI,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
609,6084,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,JLN. MANGKUBUMI,LEBAR BAHU KANAN MEMENUHI,0.0,KM,2025
609,6085,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,JLN. MANGKUBUMI,LEBAR BAHU KANAN TIDAK MEMENUHI,0.32,KM,2025
609,6086,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,JLN. MANGKUBUMI,LEBAR BAHU KIRI MEMENUHI,0.0,KM,2025
609,6087,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,JLN. MANGKUBUMI,LEBAR BAHU KIRI TIDAK MEMENUHI,0.32,KM,2025
609,6088,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,JLN. MANGKUBUMI,LEBAR JALAN MEMENUHI,0.1,KM,2025
609,6089,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,JLN. MANGKUBUMI,LEBAR JALAN TIDAK MEMENUHI,0.22,KM,2025
609,6090,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,JLN. MANGKUBUMI,PANJANG JALAN,0.32,KM,2025
610,6091,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,JL. MAGBUL,BANGUNAN PELENGKAP,0.0,KM,2025
610,6092,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,JL. MAGBUL,KELANDAIAN MEMENUHI,0.0,KM,2025
610,6093,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,JL. MAGBUL,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
610,6094,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,JL. MAGBUL,LEBAR BAHU KANAN MEMENUHI,1.6,KM,2025
610,6095,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,JL. MAGBUL,LEBAR BAHU KANAN TIDAK MEMENUHI,0.15,KM,2025
610,6096,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,JL. MAGBUL,LEBAR BAHU KIRI MEMENUHI,1.75,KM,2025
610,6097,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,JL. MAGBUL,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
610,6098,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,JL. MAGBUL,LEBAR JALAN MEMENUHI,1.6,KM,2025
610,6099,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,JL. MAGBUL,LEBAR JALAN TIDAK MEMENUHI,0.15,KM,2025
610,6100,35,JAWA TIMUR,2025,KABUPATEN SAMPANG,JL. MAGBUL,PANJANG JALAN,1.75,KM,2025
611,6101,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. STADION,BANGUNAN PELENGKAP,0.0,KM,2025
611,6102,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. STADION,KELANDAIAN MEMENUHI,0.0,KM,2025
611,6103,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. STADION,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
611,6104,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. STADION,LEBAR BAHU KANAN MEMENUHI,0.31,KM,2025
611,6105,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. STADION,LEBAR BAHU KANAN TIDAK MEMENUHI,0.9,KM,2025
611,6106,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. STADION,LEBAR BAHU KIRI MEMENUHI,0.31,KM,2025
611,6107,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. STADION,LEBAR BAHU KIRI TIDAK MEMENUHI,0.9,KM,2025
611,6108,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. STADION,LEBAR JALAN MEMENUHI,1.21,KM,2025
611,6109,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. STADION,LEBAR JALAN TIDAK MEMENUHI,0.0,KM,2025
611,6110,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. STADION,PANJANG JALAN,1.21,KM,2025
612,6111,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA NYALARAN,BANGUNAN PELENGKAP,0.0,KM,2025
612,6112,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA NYALARAN,KELANDAIAN MEMENUHI,0.0,KM,2025
612,6113,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA NYALARAN,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
612,6114,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA NYALARAN,LEBAR BAHU KANAN MEMENUHI,1.56,KM,2025
612,6115,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA NYALARAN,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
612,6116,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA NYALARAN,LEBAR BAHU KIRI MEMENUHI,1.56,KM,2025
612,6117,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA NYALARAN,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
612,6118,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA NYALARAN,LEBAR JALAN MEMENUHI,1.06,KM,2025
612,6119,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA NYALARAN,LEBAR JALAN TIDAK MEMENUHI,0.5,KM,2025
612,6120,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA NYALARAN,PANJANG JALAN,1.56,KM,2025
613,6121,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA BLUMBUNGAN,BANGUNAN PELENGKAP,0.0,KM,2025
613,6122,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA BLUMBUNGAN,KELANDAIAN MEMENUHI,0.0,KM,2025
613,6123,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA BLUMBUNGAN,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
613,6124,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA BLUMBUNGAN,LEBAR BAHU KANAN MEMENUHI,2.43,KM,2025
613,6125,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA BLUMBUNGAN,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
613,6126,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA BLUMBUNGAN,LEBAR BAHU KIRI MEMENUHI,2.43,KM,2025
613,6127,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA BLUMBUNGAN,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
613,6128,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA BLUMBUNGAN,LEBAR JALAN MEMENUHI,2.33,KM,2025
613,6129,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA BLUMBUNGAN,LEBAR JALAN TIDAK MEMENUHI,0.1,KM,2025
613,6130,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA BLUMBUNGAN,PANJANG JALAN,2.43,KM,2025
614,6131,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,BTS. KOTA PAMEKASAN - SOTABAR,BANGUNAN PELENGKAP,0.0,KM,2025
614,6132,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,BTS. KOTA PAMEKASAN - SOTABAR,KELANDAIAN MEMENUHI,0.0,KM,2025
614,6133,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,BTS. KOTA PAMEKASAN - SOTABAR,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
614,6134,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,BTS. KOTA PAMEKASAN - SOTABAR,LEBAR BAHU KANAN MEMENUHI,29.48,KM,2025
614,6135,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,BTS. KOTA PAMEKASAN - SOTABAR,LEBAR BAHU KANAN TIDAK MEMENUHI,5.5,KM,2025
614,6136,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,BTS. KOTA PAMEKASAN - SOTABAR,LEBAR BAHU KIRI MEMENUHI,29.48,KM,2025
614,6137,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,BTS. KOTA PAMEKASAN - SOTABAR,LEBAR BAHU KIRI TIDAK MEMENUHI,5.5,KM,2025
614,6138,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,BTS. KOTA PAMEKASAN - SOTABAR,LEBAR JALAN MEMENUHI,14.58,KM,2025
614,6139,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,BTS. KOTA PAMEKASAN - SOTABAR,LEBAR JALAN TIDAK MEMENUHI,20.4,KM,2025
614,6140,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,BTS. KOTA PAMEKASAN - SOTABAR,PANJANG JALAN,34.98,KM,2025
615,6141,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,BTS. KAB. SAMPANG - BTS. KOTA PAMEKASAN,BANGUNAN PELENGKAP,0.0,KM,2025
615,6142,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,BTS. KAB. SAMPANG - BTS. KOTA PAMEKASAN,KELANDAIAN MEMENUHI,0.0,KM,2025
615,6143,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,BTS. KAB. SAMPANG - BTS. KOTA PAMEKASAN,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
615,6144,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,BTS. KAB. SAMPANG - BTS. KOTA PAMEKASAN,LEBAR BAHU KANAN MEMENUHI,10.83,KM,2025
615,6145,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,BTS. KAB. SAMPANG - BTS. KOTA PAMEKASAN,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
615,6146,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,BTS. KAB. SAMPANG - BTS. KOTA PAMEKASAN,LEBAR BAHU KIRI MEMENUHI,3.03,KM,2025
615,6147,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,BTS. KAB. SAMPANG - BTS. KOTA PAMEKASAN,LEBAR BAHU KIRI TIDAK MEMENUHI,7.8,KM,2025
615,6148,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,BTS. KAB. SAMPANG - BTS. KOTA PAMEKASAN,LEBAR JALAN MEMENUHI,0.2,KM,2025
615,6149,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,BTS. KAB. SAMPANG - BTS. KOTA PAMEKASAN,LEBAR JALAN TIDAK MEMENUHI,10.63,KM,2025
615,6150,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,BTS. KAB. SAMPANG - BTS. KOTA PAMEKASAN,PANJANG JALAN,10.83,KM,2025
616,6151,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA PROPOH,BANGUNAN PELENGKAP,0.0,KM,2025
616,6152,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA PROPOH,KELANDAIAN MEMENUHI,0.0,KM,2025
616,6153,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA PROPOH,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
616,6154,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA PROPOH,LEBAR BAHU KANAN MEMENUHI,0.0,KM,2025
616,6155,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA PROPOH,LEBAR BAHU KANAN TIDAK MEMENUHI,0.61,KM,2025
616,6156,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA PROPOH,LEBAR BAHU KIRI MEMENUHI,0.0,KM,2025
616,6157,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA PROPOH,LEBAR BAHU KIRI TIDAK MEMENUHI,0.61,KM,2025
616,6158,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA PROPOH,LEBAR JALAN MEMENUHI,0.3,KM,2025
616,6159,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA PROPOH,LEBAR JALAN TIDAK MEMENUHI,0.31,KM,2025
616,6160,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. RAYA PROPOH,PANJANG JALAN,0.61,KM,2025
617,6161,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. DIRGAHAYU,BANGUNAN PELENGKAP,0.0,KM,2025
617,6162,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. DIRGAHAYU,KELANDAIAN MEMENUHI,0.0,KM,2025
617,6163,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. DIRGAHAYU,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
617,6164,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. DIRGAHAYU,LEBAR BAHU KANAN MEMENUHI,0.0,KM,2025
617,6165,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. DIRGAHAYU,LEBAR BAHU KANAN TIDAK MEMENUHI,1.79,KM,2025
617,6166,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. DIRGAHAYU,LEBAR BAHU KIRI MEMENUHI,0.0,KM,2025
617,6167,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. DIRGAHAYU,LEBAR BAHU KIRI TIDAK MEMENUHI,1.79,KM,2025
617,6168,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. DIRGAHAYU,LEBAR JALAN MEMENUHI,1.59,KM,2025
617,6169,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. DIRGAHAYU,LEBAR JALAN TIDAK MEMENUHI,0.2,KM,2025
617,6170,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. DIRGAHAYU,PANJANG JALAN,1.79,KM,2025
618,6171,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. PINTU GERBANG,BANGUNAN PELENGKAP,0.0,KM,2025
618,6172,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. PINTU GERBANG,KELANDAIAN MEMENUHI,0.0,KM,2025
618,6173,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. PINTU GERBANG,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
618,6174,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. PINTU GERBANG,LEBAR BAHU KANAN MEMENUHI,0.0,KM,2025
618,6175,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. PINTU GERBANG,LEBAR BAHU KANAN TIDAK MEMENUHI,0.26,KM,2025
618,6176,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. PINTU GERBANG,LEBAR BAHU KIRI MEMENUHI,0.0,KM,2025
618,6177,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. PINTU GERBANG,LEBAR BAHU KIRI TIDAK MEMENUHI,0.26,KM,2025
618,6178,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. PINTU GERBANG,LEBAR JALAN MEMENUHI,0.26,KM,2025
618,6179,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. PINTU GERBANG,LEBAR JALAN TIDAK MEMENUHI,0.0,KM,2025
618,6180,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. PINTU GERBANG,PANJANG JALAN,0.26,KM,2025
619,6181,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. KABUPATEN,BANGUNAN PELENGKAP,0.0,KM,2025
619,6182,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. KABUPATEN,KELANDAIAN MEMENUHI,0.0,KM,2025
619,6183,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. KABUPATEN,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
619,6184,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. KABUPATEN,LEBAR BAHU KANAN MEMENUHI,0.0,KM,2025
619,6185,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. KABUPATEN,LEBAR BAHU KANAN TIDAK MEMENUHI,0.41,KM,2025
619,6186,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. KABUPATEN,LEBAR BAHU KIRI MEMENUHI,0.0,KM,2025
619,6187,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. KABUPATEN,LEBAR BAHU KIRI TIDAK MEMENUHI,0.41,KM,2025
619,6188,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. KABUPATEN,LEBAR JALAN MEMENUHI,0.41,KM,2025
619,6189,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. KABUPATEN,LEBAR JALAN TIDAK MEMENUHI,0.0,KM,2025
619,6190,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. KABUPATEN,PANJANG JALAN,0.41,KM,2025
620,6191,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. DIPONEGORO,BANGUNAN PELENGKAP,0.0,KM,2025
620,6192,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. DIPONEGORO,KELANDAIAN MEMENUHI,0.0,KM,2025
620,6193,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. DIPONEGORO,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
620,6194,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. DIPONEGORO,LEBAR BAHU KANAN MEMENUHI,0.0,KM,2025
620,6195,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. DIPONEGORO,LEBAR BAHU KANAN TIDAK MEMENUHI,0.46,KM,2025
620,6196,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. DIPONEGORO,LEBAR BAHU KIRI MEMENUHI,0.0,KM,2025
620,6197,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. DIPONEGORO,LEBAR BAHU KIRI TIDAK MEMENUHI,0.46,KM,2025
620,6198,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. DIPONEGORO,LEBAR JALAN MEMENUHI,0.46,KM,2025
620,6199,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. DIPONEGORO,LEBAR JALAN TIDAK MEMENUHI,0.0,KM,2025
620,6200,35,JAWA TIMUR,2025,KABUPATEN PAMEKASAN,JLN. DIPONEGORO,PANJANG JALAN,0.46,KM,2025
621,6201,35,JAWA TIMUR,2025,KABUPATEN SUMENEP,JLN. IMAM BONJOL,BANGUNAN PELENGKAP,0.0,KM,2025
621,6202,35,JAWA TIMUR,2025,KABUPATEN SUMENEP,JLN. IMAM BONJOL,KELANDAIAN MEMENUHI,0.0,KM,2025
621,6203,35,JAWA TIMUR,2025,KABUPATEN SUMENEP,JLN. IMAM BONJOL,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
621,6204,35,JAWA TIMUR,2025,KABUPATEN SUMENEP,JLN. IMAM BONJOL,LEBAR BAHU KANAN MEMENUHI,0.0,KM,2025
621,6205,35,JAWA TIMUR,2025,KABUPATEN SUMENEP,JLN. IMAM BONJOL,LEBAR BAHU KANAN TIDAK MEMENUHI,0.54,KM,2025
621,6206,35,JAWA TIMUR,2025,KABUPATEN SUMENEP,JLN. IMAM BONJOL,LEBAR BAHU KIRI MEMENUHI,0.0,KM,2025
621,6207,35,JAWA TIMUR,2025,KABUPATEN SUMENEP,JLN. IMAM BONJOL,LEBAR BAHU KIRI TIDAK MEMENUHI,0.54,KM,2025
621,6208,35,JAWA TIMUR,2025,KABUPATEN SUMENEP,JLN. IMAM BONJOL,LEBAR JALAN MEMENUHI,0.54,KM,2025
621,6209,35,JAWA TIMUR,2025,KABUPATEN SUMENEP,JLN. IMAM BONJOL,LEBAR JALAN TIDAK MEMENUHI,0.0,KM,2025
